Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Full Bath,TotRms AbvGrd,Neighborhood,SalePrice,Age of House
5,894,1.0,384.0,894.0,894,1966,1966,1,5,Sawyer,125000,58
5,948,1.0,300.0,948.0,948,1968,1968,1,6,Sawyer,108000,56
5,868,2.0,576.0,768.0,868,1971,1990,1,6,Sawyer,119900,34
5,897,1.0,264.0,876.0,897,1968,1968,1,5,Sawyer,115000,56
5,943,2.0,528.0,943.0,943,1967,1967,1,5,Sawyer,134500,57
5,955,1.0,386.0,955.0,955,1966,1966,1,6,Sawyer,127000,58
5,894,2.0,450.0,894.0,894,1968,1968,1,5,Sawyer,129000,56
6,1285,2.0,528.0,660.0,1285,1977,1977,1,7,Sawyer,143500,47
5,912,1.0,315.0,912.0,912,1966,1966,1,6,Sawyer,129000,58
5,1375,1.0,323.0,1240.0,1375,1956,1998,1,6,Sawyer,187000,26
5,2654,2.0,638.0,671.0,1567,1920,1996,3,11,Sawyer,158000,28
5,1416,2.0,576.0,816.0,1416,1918,2007,2,7,Sawyer,112000,17
7,1302,1.0,224.0,680.0,798,1940,1998,1,6,Sawyer,165250,26
6,1299,2.0,494.0,967.0,1299,1954,1995,1,6,Sawyer,150000,29
5,1176,1.0,303.0,1158.0,1176,1958,1998,1,6,Sawyer,137000,26
4,998,2.0,460.0,0.0,998,1945,1950,1,5,Sawyer,89500,74
7,1824,2.0,739.0,1643.0,1824,1971,2002,2,5,ClearCr,302000,22
6,1522,2.0,552.0,1190.0,1522,1984,1984,2,7,ClearCr,182000,40
6,2060,2.0,521.0,1151.0,1164,1988,1989,2,8,ClearCr,211000,35
5,1325,2.0,576.0,409.0,1325,1948,2005,2,6,Edwards,216000,19
5,1630,2.0,649.0,1073.0,1630,1953,1953,2,6,Edwards,130000,71
4,1242,1.0,336.0,484.0,1242,1946,1950,1,4,Edwards,109900,74
6,2422,2.0,527.0,1288.0,2422,1954,1994,3,6,ClearCr,255000,30
6,2158,2.0,576.0,1202.0,2158,1950,2001,2,7,Edwards,243000,23
6,1626,1.0,332.0,988.0,988,1954,1954,1,6,Edwards,154000,70
5,864,1.0,399.0,864.0,864,1958,1958,1,6,SWISU,118000,66
4,943,1.0,308.0,0.0,943,1958,1994,1,5,Edwards,80000,30
4,1440,0.0,0.0,1440.0,1440,1977,1977,2,8,Edwards,150000,47
4,605,0.0,0.0,528.0,605,1920,2002,1,5,Edwards,86000,22
5,1038,1.0,264.0,1038.0,1038,1984,1984,2,5,Edwards,130000,40
5,1342,1.0,256.0,1342.0,1342,1951,1951,1,7,Edwards,125000,73
5,1480,1.0,253.0,1080.0,1080,1951,1994,1,7,Edwards,136500,30
4,1362,1.0,280.0,951.0,986,1920,1950,2,7,Edwards,96000,74
5,1340,1.0,252.0,0.0,1340,1957,2006,1,7,Edwards,120000,18
6,1822,2.0,515.0,1105.0,1105,1984,1984,2,7,SawyerW,228500,40
7,1442,2.0,719.0,910.0,1442,1990,1991,2,6,SawyerW,179900,33
7,2243,3.0,746.0,700.0,1122,1990,1991,2,8,SawyerW,225000,33
7,2730,2.0,576.0,1502.0,1553,1986,1987,2,8,SawyerW,301000,37
7,2127,3.0,833.0,1104.0,912,1991,1991,2,8,SawyerW,238000,33
7,1982,2.0,575.0,807.0,1175,1989,1989,2,7,SawyerW,228500,35
7,1958,2.0,499.0,779.0,1029,1994,2001,2,7,SawyerW,220000,23
7,2696,3.0,792.0,1264.0,1282,2007,2007,2,10,CollgCr,383970,17
8,2828,3.0,1052.0,1466.0,1466,2006,2007,3,11,CollgCr,424870,17
8,1651,3.0,870.0,1643.0,1651,2007,2007,2,7,CollgCr,250000,17
8,2140,3.0,894.0,2140.0,2140,2006,2007,2,8,CollgCr,360000,17
7,1494,3.0,840.0,1494.0,1494,2006,2007,2,7,CollgCr,279500,17
7,1316,2.0,440.0,1316.0,1316,2007,2007,2,6,CollgCr,200141,17
8,1651,3.0,870.0,1643.0,1651,2007,2007,2,7,CollgCr,246500,17
8,2574,3.0,868.0,1482.0,1482,2007,2007,2,10,CollgCr,276000,17
7,1274,2.0,508.0,1274.0,1274,2005,2007,2,6,CollgCr,203000,17
7,1456,2.0,440.0,728.0,728,2006,2006,2,8,CollgCr,155835,18
7,1240,3.0,826.0,1240.0,1240,2006,2006,2,5,CollgCr,194000,18
7,1208,2.0,628.0,1208.0,1208,2007,2007,2,6,CollgCr,195400,17
7,1546,3.0,796.0,1546.0,1546,2005,2006,2,7,CollgCr,217000,18
8,1500,2.0,674.0,1489.0,1500,2006,2006,2,7,CollgCr,212999,18
7,1270,2.0,524.0,1270.0,1270,2005,2006,2,6,CollgCr,175900,18
7,1795,2.0,578.0,879.0,879,2005,2006,2,7,CollgCr,191000,18
6,1314,2.0,440.0,1314.0,1314,2006,2006,2,6,CollgCr,176432,18
7,2062,2.0,454.0,1157.0,1180,1988,1989,2,7,SawyerW,277000,35
7,1873,2.0,619.0,929.0,946,1988,1988,2,7,SawyerW,207000,36
6,2144,2.0,389.0,1444.0,1444,1958,2006,2,7,ClearCr,277000,18
6,1953,2.0,501.0,1580.0,1079,1992,1992,2,9,ClearCr,240000,32
6,2087,2.0,444.0,832.0,976,1966,2007,2,9,ClearCr,187500,17
8,1743,2.0,529.0,966.0,1743,1976,1976,0,5,ClearCr,279000,48
5,1022,2.0,747.0,1022.0,1022,1994,1994,1,6,CollgCr,139500,30
5,990,1.0,299.0,990.0,990,1994,1994,1,5,CollgCr,126000,30
6,1200,2.0,521.0,1200.0,1200,1995,1995,2,6,CollgCr,177500,29
6,1308,2.0,497.0,635.0,646,1997,2006,2,6,CollgCr,175000,18
6,1796,2.0,546.0,794.0,882,1998,1998,2,7,CollgCr,211000,26
5,990,1.0,384.0,990.0,990,1994,1994,1,5,CollgCr,146000,30
5,1097,1.0,242.0,1097.0,1097,1996,1996,1,6,CollgCr,147900,28
4,990,0.0,0.0,990.0,990,1994,1995,1,5,CollgCr,123600,29
6,1786,2.0,684.0,824.0,905,1997,1997,2,7,CollgCr,204750,27
7,1873,2.0,597.0,988.0,988,1999,1999,2,7,CollgCr,235500,25
7,1753,2.0,534.0,853.0,853,1998,1999,2,7,CollgCr,217000,25
7,1690,2.0,517.0,845.0,845,2001,2001,2,7,CollgCr,190550,23
7,1842,2.0,486.0,985.0,985,2000,2000,2,7,CollgCr,217500,24
7,1479,2.0,558.0,1453.0,1479,2003,2003,2,7,CollgCr,226000,21
7,1668,2.0,500.0,840.0,840,2003,2003,2,8,CollgCr,180000,21
5,894,2.0,440.0,864.0,894,1974,1974,1,5,CollgCr,131000,50
5,1025,2.0,370.0,1015.0,1025,1976,1976,2,6,CollgCr,153500,48
5,1009,2.0,576.0,995.0,1009,1977,1977,2,6,CollgCr,160000,47
5,1040,2.0,748.0,1040.0,1040,1977,1977,1,5,CollgCr,134900,47
5,907,1.0,308.0,876.0,907,1977,1977,1,5,CollgCr,130000,47
5,879,2.0,440.0,864.0,879,1975,1975,1,5,CollgCr,120000,49
5,882,2.0,461.0,882.0,882,1972,1972,1,5,CollgCr,112500,52
5,969,2.0,440.0,969.0,969,1975,1975,1,5,CollgCr,122000,49
5,864,2.0,576.0,864.0,864,1972,2000,1,5,CollgCr,127000,24
4,875,2.0,728.0,385.0,875,1972,2006,1,5,CollgCr,117000,18
8,2000,3.0,888.0,2000.0,2000,2004,2005,2,8,CollgCr,305900,19
8,2169,2.0,647.0,1284.0,1284,2002,2002,2,7,CollgCr,228500,22
7,1673,2.0,583.0,1673.0,1673,2000,2000,2,7,CollgCr,270000,24
7,1459,2.0,527.0,1459.0,1459,2002,2002,2,6,CollgCr,192000,22
7,1932,2.0,610.0,979.0,992,2003,2003,2,7,CollgCr,213000,21
7,1729,2.0,542.0,860.0,860,2002,2002,2,7,CollgCr,200000,22
8,2452,2.0,683.0,1028.0,1210,1998,1999,2,9,CollgCr,267000,25
8,1592,2.0,484.0,1556.0,1592,1994,1995,2,7,CollgCr,228000,29
8,2439,2.0,560.0,1531.0,1531,2001,2001,2,7,CollgCr,275000,23
7,1992,2.0,608.0,860.0,1212,1996,2002,2,7,CollgCr,211000,22
9,1668,3.0,702.0,1626.0,1668,2002,2002,2,7,CollgCr,285000,22
8,2090,2.0,556.0,1220.0,1220,1995,1996,2,8,CollgCr,240000,28
6,848,2.0,420.0,848.0,848,2003,2003,1,3,CollgCr,131500,21
8,1341,2.0,482.0,1341.0,1341,1999,2000,1,5,CollgCr,246900,24
7,1928,2.0,434.0,847.0,847,2003,2004,2,8,CollgCr,219500,20
7,1337,2.0,531.0,1337.0,1337,2003,2003,2,6,CollgCr,185000,21
7,1476,2.0,552.0,738.0,738,2007,2007,2,7,CollgCr,179400,17
7,1797,2.0,639.0,939.0,939,2006,2006,2,8,CollgCr,213500,18
7,1422,2.0,626.0,1422.0,1422,2004,2004,2,7,CollgCr,179600,20
7,1190,2.0,578.0,1169.0,1190,2005,2005,2,5,CollgCr,173500,19
6,1330,2.0,437.0,1330.0,1330,2006,2007,2,6,CollgCr,167840,17
7,1491,2.0,484.0,738.0,738,2006,2006,2,7,CollgCr,168675,18
5,1536,2.0,400.0,768.0,768,2005,2005,2,6,CollgCr,167000,19
5,1214,2.0,461.0,1214.0,1214,1965,1965,1,6,Edwards,140000,59
5,936,1.0,384.0,936.0,936,1967,1967,1,4,Edwards,118500,57
4,1088,2.0,520.0,1088.0,1088,1963,1963,1,4,Edwards,110000,61
4,960,1.0,432.0,960.0,960,1965,1965,1,6,Edwards,94750,59
5,1351,2.0,576.0,901.0,901,1925,1950,1,7,Edwards,122000,74
6,1179,2.0,622.0,1179.0,1179,1960,1960,1,5,Edwards,110000,64
6,816,0.0,0.0,816.0,816,1990,1990,1,5,Edwards,118500,34
6,1044,2.0,528.0,960.0,1044,1976,1976,1,7,Edwards,133500,48
6,1113,1.0,504.0,1143.0,1113,1976,1976,1,6,Edwards,148000,48
5,2233,2.0,579.0,0.0,1100,1979,1979,2,11,Edwards,141000,45
5,1125,2.0,430.0,1125.0,1125,2006,2007,1,5,Edwards,155000,17
5,1090,2.0,450.0,1090.0,1090,2005,2006,1,5,Edwards,157000,18
5,1408,2.0,489.0,734.0,734,2005,2006,2,6,Edwards,171500,18
10,5095,3.0,1154.0,5095.0,5095,2008,2009,2,15,Edwards,183850,15
10,4676,3.0,884.0,3138.0,3138,2007,2008,3,11,Edwards,184750,16
6,1072,2.0,525.0,547.0,1072,2005,2005,1,5,Edwards,140000,19
5,960,1.0,392.0,960.0,960,1959,2000,1,4,Edwards,131750,24
4,1152,0.0,0.0,0.0,1152,1955,1955,2,6,Edwards,61500,69
4,948,1.0,248.0,864.0,948,1954,1954,1,5,Edwards,111000,70
5,1195,0.0,0.0,1195.0,1195,1946,1950,2,8,Edwards,98500,74
3,774,0.0,0.0,544.0,774,1931,2006,1,6,Edwards,79000,18
6,865,1.0,216.0,660.0,740,1920,1995,1,4,Edwards,108500,29
4,894,2.0,400.0,894.0,894,1954,1954,1,5,Edwards,110000,70
4,1346,1.0,384.0,560.0,796,1910,2000,1,6,Edwards,112000,24
4,768,1.0,355.0,768.0,768,1955,1955,1,4,Edwards,125000,69
4,864,2.0,528.0,864.0,864,1955,1955,1,5,Edwards,79275,69
4,948,1.0,280.0,948.0,948,1954,1954,1,5,Edwards,119000,70
6,3395,0.0,0.0,1440.0,1440,1914,1995,2,14,SWISU,200000,29
5,2592,0.0,0.0,1296.0,1296,1923,1950,2,12,SWISU,150000,74
6,1502,1.0,180.0,602.0,900,1923,1996,1,7,Crawfor,165000,28
5,789,1.0,200.0,768.0,789,1926,1950,1,5,Crawfor,96500,74
5,1422,1.0,352.0,1290.0,1422,1926,1950,1,6,Crawfor,136500,74
6,1298,1.0,240.0,651.0,759,1921,2005,2,8,Crawfor,146500,19
5,1768,1.0,240.0,731.0,981,1937,1950,1,7,SWISU,175000,74
7,1098,1.0,216.0,531.0,567,1930,1995,1,5,Crawfor,148500,29
6,1436,1.0,228.0,585.0,851,1921,1950,1,7,Crawfor,141500,74
7,1426,1.0,216.0,912.0,912,1918,1998,1,7,Crawfor,189950,26
6,1461,1.0,225.0,686.0,686,1926,1991,1,6,Crawfor,135000,33
7,1646,1.0,240.0,918.0,918,1941,1950,2,7,Crawfor,164000,74
5,694,1.0,352.0,440.0,694,1913,2002,1,4,Crawfor,90350,22
5,1250,2.0,552.0,661.0,661,1910,2003,2,8,Crawfor,139000,21
5,954,1.0,240.0,920.0,954,1938,1950,1,5,Crawfor,119750,74
6,1958,2.0,492.0,979.0,979,1946,1950,2,8,Crawfor,145000,74
5,2002,3.0,871.0,1001.0,1001,1949,1950,2,8,Crawfor,145000,74
7,1718,2.0,264.0,851.0,867,1927,1992,2,8,Crawfor,238000,32
5,1226,2.0,400.0,0.0,1226,1951,1951,1,7,Crawfor,153500,73
6,2624,3.0,864.0,1370.0,1370,1918,1950,2,10,Crawfor,239000,74
8,3194,2.0,380.0,965.0,1940,1934,1998,2,10,Crawfor,359100,26
4,1755,1.0,231.0,930.0,1230,1930,2003,2,7,Crawfor,188000,21
6,1991,2.0,432.0,854.0,1096,1932,1950,1,7,Crawfor,220000,74
5,1355,2.0,528.0,728.0,760,1941,1950,2,5,Crawfor,140000,74
8,2727,2.0,440.0,853.0,1549,1932,1994,2,10,Crawfor,315000,30
6,2320,1.0,180.0,1028.0,1436,1945,2002,2,9,Crawfor,259500,22
6,1839,2.0,416.0,1477.0,1839,1957,2004,2,7,Crawfor,257500,20
7,1740,1.0,240.0,800.0,960,1940,1984,1,6,Crawfor,219500,40
6,2259,2.0,450.0,1809.0,2259,1953,1953,2,7,Crawfor,217000,71
6,1560,2.0,580.0,1560.0,1560,1960,1960,1,6,Crawfor,201000,64
6,1488,2.0,552.0,1488.0,1488,1968,1968,2,7,Crawfor,215000,56
6,1045,2.0,462.0,516.0,529,1980,1980,1,5,Blueste,123900,44
4,1680,2.0,628.0,1680.0,1680,1995,1996,2,7,Crawfor,170000,28
8,1020,2.0,509.0,1004.0,1020,1988,1988,1,4,Blueste,200000,36
7,1696,2.0,625.0,1696.0,1696,1971,1971,2,7,Crawfor,198000,53
6,2515,2.0,484.0,2035.0,2515,1957,1975,3,9,Crawfor,200624,49
8,2726,2.0,691.0,279.0,2726,1986,1986,2,6,Crawfor,315000,38
5,1517,0.0,0.0,793.0,997,1919,2005,2,7,IDOTRR,115000,19
6,1215,2.0,720.0,720.0,720,1940,1950,1,6,IDOTRR,141000,74
5,803,2.0,360.0,720.0,803,1941,1950,1,5,IDOTRR,87000,74
5,1601,0.0,0.0,936.0,936,1925,2003,2,6,IDOTRR,129850,21
4,1123,1.0,264.0,732.0,772,1939,1950,1,4,IDOTRR,100000,74
5,816,1.0,100.0,816.0,816,1922,1950,1,5,IDOTRR,75200,74
6,1012,1.0,308.0,1012.0,1012,1920,1950,1,6,IDOTRR,118400,74
5,1077,1.0,338.0,961.0,1077,1920,1950,1,6,IDOTRR,67000,74
5,1558,1.0,282.0,910.0,910,1950,1950,1,6,IDOTRR,152000,74
2,845,1.0,256.0,0.0,640,1939,1950,1,4,IDOTRR,68104,74
5,1991,0.0,0.0,957.0,1034,1895,2006,2,9,IDOTRR,119600,18
4,1073,2.0,720.0,1073.0,1073,1957,1980,1,6,IDOTRR,140000,44
5,1001,1.0,216.0,837.0,1001,1930,2007,1,5,IDOTRR,124900,17
8,1625,2.0,495.0,1573.0,1625,2006,2007,2,5,Crawfor,375000,17
8,1625,2.0,538.0,1573.0,1625,2006,2007,2,5,Crawfor,235000,17
6,1299,2.0,486.0,1001.0,1299,1979,1979,2,5,Mitchel,183500,45
6,912,2.0,470.0,888.0,912,1978,1978,1,5,Mitchel,156000,46
6,1080,2.0,484.0,1084.0,1080,1983,1983,1,5,Mitchel,134000,41
5,1392,3.0,650.0,1441.0,1392,2002,2002,2,6,Mitchel,215000,22
7,1409,2.0,576.0,1409.0,1409,2002,2002,1,4,Mitchel,245000,22
7,1478,2.0,506.0,1454.0,1478,1991,1992,2,6,Mitchel,210000,32
7,918,1.0,360.0,852.0,918,1975,1975,1,4,Mitchel,148000,49
6,1026,2.0,528.0,970.0,1026,1974,1974,1,5,Mitchel,143000,50
7,1501,2.0,512.0,1501.0,1501,1987,1987,2,5,Timber,244000,37
7,1502,1.0,286.0,1502.0,1502,1998,1998,1,5,GrnHill,330000,26
5,1328,1.0,308.0,1350.0,1328,1959,1959,1,5,Timber,170000,65
6,2279,2.0,461.0,585.0,2279,1958,1995,2,7,Timber,257000,29
7,1689,2.0,433.0,1689.0,1689,2006,2007,2,7,Timber,231713,17
8,1564,2.0,502.0,1546.0,1564,2006,2007,2,6,Timber,267300,17
8,1484,2.0,472.0,1476.0,1484,2006,2006,2,6,Timber,265900,18
8,1571,3.0,722.0,1571.0,1571,2007,2007,2,7,Timber,239000,17
8,1646,3.0,870.0,1638.0,1646,2006,2007,2,6,Timber,248900,17
7,1240,2.0,528.0,1265.0,1240,1985,1985,2,6,Timber,174000,39
7,1717,2.0,400.0,1156.0,1187,1990,1991,2,7,Timber,187500,33
6,1756,2.0,422.0,872.0,888,1996,1997,2,7,Timber,204000,27
8,1312,2.0,471.0,1267.0,1312,2001,2001,2,5,Timber,180500,23
7,1146,2.0,438.0,868.0,1146,2003,2003,2,6,Timber,187500,21
8,1922,3.0,692.0,1922.0,1922,2002,2002,2,6,Timber,282000,22
6,1491,2.0,571.0,1491.0,1491,1996,1996,2,7,Timber,178000,28
8,1629,3.0,808.0,1616.0,1629,2002,2003,2,9,Timber,270000,21
7,2486,2.0,452.0,1122.0,1146,2003,2004,3,10,Timber,279900,20
5,1572,3.0,995.0,1572.0,1572,1963,1963,1,5,Timber,186700,61
8,1776,3.0,712.0,1732.0,1776,2006,2007,2,7,Timber,283463,17
10,1824,3.0,932.0,1824.0,1824,2006,2007,2,8,Timber,392000,17
8,2482,3.0,642.0,1094.0,1133,2005,2006,2,9,Timber,281213,18
5,1120,0.0,0.0,1120.0,1120,2007,2007,1,6,Mitchel,147000,17
3,2034,4.0,1041.0,0.0,2034,1953,1953,1,9,Mitchel,130000,71
6,936,2.0,460.0,920.0,936,1996,1997,0,3,Mitchel,140000,27
4,1040,2.0,648.0,1064.0,1040,1963,1963,1,5,Mitchel,132250,61
5,1632,2.0,576.0,1632.0,1632,1967,1967,2,8,Mitchel,143000,57
4,1622,4.0,1356.0,1249.0,1622,1961,1975,1,7,Mitchel,168000,49
5,1060,2.0,572.0,1040.0,1060,1976,1976,1,6,MeadowV,129900,48
5,1142,2.0,528.0,1142.0,1142,1976,1976,1,6,MeadowV,134000,48
4,1092,1.0,253.0,546.0,546,1972,1972,1,5,MeadowV,85500,52
4,992,1.0,297.0,530.0,530,1970,1970,1,4,MeadowV,106500,54
4,1092,0.0,0.0,546.0,546,1970,1970,1,5,MeadowV,93900,54
4,1092,1.0,286.0,546.0,546,1970,1970,1,6,MeadowV,75000,54
4,630,0.0,0.0,630.0,630,1970,1970,1,3,MeadowV,84500,54
4,1092,1.0,286.0,546.0,546,1976,1976,1,6,MeadowV,75190,48
6,1062,2.0,539.0,1029.0,1062,1976,1976,1,5,Mitchel,146800,48
5,1008,2.0,678.0,923.0,1008,1977,1977,1,4,Mitchel,153500,47
6,1356,2.0,528.0,1244.0,1356,1977,1977,2,6,Mitchel,188000,47
5,1676,2.0,672.0,1160.0,1676,1977,1994,1,6,Mitchel,196000,30
5,1432,2.0,531.0,716.0,716,1977,1977,1,6,Mitchel,157000,47
5,796,0.0,0.0,796.0,796,1971,1971,1,5,Mitchel,138000,53
5,768,2.0,624.0,768.0,768,1970,1970,1,5,Mitchel,129500,54
4,1608,1.0,444.0,1396.0,1608,1961,1961,1,6,Mitchel,80000,63
4,845,2.0,360.0,845.0,845,1982,2006,1,4,Mitchel,129500,18
5,1178,2.0,502.0,1090.0,1178,1976,2003,1,6,Mitchel,135000,21
5,816,1.0,264.0,816.0,816,1982,1982,1,5,Mitchel,124500,42
5,816,1.0,264.0,816.0,816,1983,1983,1,4,Mitchel,139000,41
5,974,0.0,0.0,974.0,974,1991,1992,1,5,Mitchel,93500,32
5,887,1.0,288.0,864.0,887,1984,1984,1,5,Mitchel,124500,40
6,1293,2.0,452.0,1178.0,1293,1954,1954,2,5,NAmes,149900,70
6,1024,1.0,313.0,1008.0,1024,1956,1956,1,5,NAmes,157500,68
5,1797,3.0,963.0,1617.0,1797,1957,1957,1,7,NAmes,169000,67
6,1390,2.0,550.0,1705.0,1390,1957,1957,1,4,NAmes,252000,67
7,1851,2.0,506.0,1851.0,1851,1969,1969,2,8,NAmes,192100,55
6,1525,2.0,400.0,813.0,813,1997,1998,2,6,Gilbert,183500,26
7,2236,2.0,642.0,964.0,993,1997,1997,2,8,Gilbert,222000,27
6,1671,2.0,423.0,781.0,781,1995,1995,2,7,Gilbert,170000,29
6,1498,2.0,409.0,691.0,691,1995,1996,2,6,Gilbert,187500,28
6,1776,2.0,443.0,821.0,821,1996,1996,2,7,Gilbert,202000,28
6,1511,2.0,413.0,802.0,802,1997,1997,2,8,Gilbert,185000,27
7,2462,2.0,576.0,1392.0,1392,2005,2006,2,9,Gilbert,320000,18
7,1670,3.0,690.0,1670.0,1670,2006,2006,2,7,Gilbert,240000,18
8,2064,2.0,527.0,1074.0,1074,2005,2005,2,7,Gilbert,250000,19
8,1801,3.0,800.0,893.0,901,2005,2005,2,8,Gilbert,239900,19
7,2212,3.0,773.0,1700.0,1700,2005,2006,2,9,Gilbert,309000,18
7,2021,2.0,422.0,868.0,887,2006,2006,2,9,Gilbert,274725,18
8,2687,2.0,618.0,2062.0,2079,1994,1994,2,9,StoneBr,270000,30
6,1169,2.0,402.0,1160.0,1169,1993,1994,2,6,Gilbert,183500,30
6,1501,2.0,420.0,697.0,697,1993,1994,2,6,Gilbert,165600,30
7,1632,2.0,462.0,935.0,955,1998,1998,2,8,Gilbert,176500,26
8,1204,2.0,461.0,1191.0,1204,1987,1987,2,5,StoneBr,130000,37
7,1767,2.0,504.0,1064.0,1064,1987,1987,2,5,StoneBr,239000,37
8,1742,2.0,564.0,1742.0,1742,1985,1985,2,5,StoneBr,275000,39
9,2798,3.0,670.0,1398.0,1414,2005,2006,3,11,StoneBr,457347,18
10,3390,3.0,758.0,1528.0,1528,2006,2006,3,10,StoneBr,545224,18
9,2473,3.0,675.0,1094.0,1102,2006,2006,2,11,StoneBr,356383,18
9,2868,3.0,716.0,1992.0,1992,2005,2006,3,11,StoneBr,556581,18
8,2576,3.0,666.0,1234.0,1264,2006,2006,2,10,StoneBr,361919,18
10,2698,3.0,736.0,1850.0,1850,2006,2006,2,11,StoneBr,535000,18
9,2795,3.0,660.0,1390.0,1390,2005,2006,3,10,StoneBr,401179,18
10,2945,3.0,641.0,1410.0,1426,2006,2006,3,10,StoneBr,438780,18
5,2320,2.0,672.0,0.0,1547,1948,1950,2,7,Gilbert,169000,74
5,1056,2.0,572.0,1056.0,1056,1955,1955,1,5,Gilbert,145000,69
9,1714,2.0,517.0,1714.0,1714,2005,2005,2,7,StoneBr,318000,19
8,1826,3.0,758.0,1814.0,1826,2005,2006,2,7,StoneBr,319000,18
9,2000,3.0,722.0,1910.0,2000,2005,2005,2,8,StoneBr,470000,19
7,1621,2.0,440.0,1208.0,1621,1984,1998,2,8,NWAmes,202500,26
7,2183,3.0,786.0,1204.0,1377,1988,1988,2,9,NWAmes,229000,36
7,2263,2.0,539.0,795.0,1468,1977,1994,2,9,NWAmes,235000,30
6,1574,2.0,566.0,796.0,790,1976,1976,2,6,NWAmes,190000,48
6,1102,2.0,582.0,988.0,1102,1980,1980,1,5,NWAmes,169000,44
7,1872,2.0,604.0,1845.0,1872,1988,1988,2,6,NWAmes,241500,36
7,1857,2.0,482.0,945.0,945,1978,1978,2,8,NWAmes,188900,46
6,1686,2.0,612.0,1686.0,1686,1980,1980,2,7,NWAmes,207500,44
7,2784,2.0,564.0,1392.0,1392,1978,1978,3,12,NWAmes,250000,46
6,1552,2.0,434.0,713.0,811,1975,1975,2,6,NWAmes,179900,49
7,1083,2.0,596.0,1047.0,1083,1976,1976,1,5,NWAmes,172000,48
7,2318,2.0,541.0,960.0,960,2005,2006,2,8,Somerst,294323,18
6,1875,2.0,485.0,675.0,1109,1975,2000,3,8,NWAmes,184500,24
5,1074,2.0,495.0,1056.0,1074,1975,1975,1,6,NWAmes,153500,49
7,1664,2.0,528.0,832.0,832,1976,1976,2,8,NWAmes,162900,48
6,1309,2.0,484.0,1040.0,1309,1974,1999,1,5,NWAmes,181000,25
6,1103,2.0,462.0,1103.0,1103,1974,1974,2,6,NWAmes,155000,50
5,1096,1.0,299.0,1096.0,1096,1969,1969,1,6,NAmes,138800,55
4,864,1.0,280.0,864.0,864,1970,1970,1,5,NAmes,116050,54
4,858,0.0,0.0,858.0,858,1971,1971,1,5,NAmes,88000,53
4,874,2.0,576.0,864.0,874,1971,1971,1,5,NAmes,97500,53
6,1419,2.0,543.0,1487.0,1419,2002,2002,2,4,NAmes,190000,22
6,1092,2.0,440.0,525.0,525,1973,1973,1,6,BrDale,105500,51
5,1365,2.0,440.0,765.0,765,1973,1973,1,7,BrDale,125500,51
6,987,1.0,264.0,483.0,483,1973,1973,1,5,BrDale,83000,51
6,1030,1.0,264.0,494.0,494,1972,1972,1,6,BrDale,116000,52
6,1218,0.0,0.0,672.0,672,1971,1971,1,7,BrDale,91500,53
6,1218,1.0,264.0,672.0,672,1972,1972,1,7,BrDale,118000,52
6,948,1.0,264.0,483.0,483,1972,1972,1,5,BrDale,89000,52
6,1092,1.0,264.0,525.0,525,1972,1972,1,6,BrDale,108000,52
6,987,1.0,288.0,483.0,483,1972,1972,1,5,BrDale,94500,52
6,1069,2.0,440.0,1069.0,1069,1975,1975,2,4,NPkVill,146300,49
5,1387,1.0,300.0,943.0,1387,1967,1975,1,6,NAmes,145000,49
5,900,1.0,288.0,864.0,900,1967,1967,1,6,NAmes,123000,57
7,1055,1.0,319.0,1055.0,1055,1976,1976,2,4,NPkVill,137500,48
6,1456,2.0,460.0,855.0,855,1976,1976,2,6,NPkVill,144000,48
9,1980,3.0,770.0,1980.0,1980,2004,2005,2,8,NridgHt,315000,19
9,2589,3.0,831.0,1738.0,1738,2006,2006,2,11,NridgHt,412083,18
9,2596,3.0,840.0,1249.0,1249,2006,2006,3,9,NridgHt,342643,18
8,1618,3.0,880.0,1618.0,1618,2004,2004,2,6,NridgHt,252000,20
10,2076,3.0,850.0,2076.0,2076,2006,2006,2,7,NridgHt,465000,18
7,1740,3.0,874.0,1721.0,1740,2006,2006,2,8,NridgHt,293000,18
9,1868,3.0,1085.0,1868.0,1868,2005,2005,2,7,NridgHt,415000,19
9,1850,3.0,772.0,1833.0,1850,2004,2005,2,8,NridgHt,326000,19
8,2376,3.0,853.0,1158.0,1158,2005,2006,3,9,NridgHt,325300,18
8,2452,3.0,691.0,1117.0,1132,2004,2005,3,9,NridgHt,309000,19
9,2206,3.0,670.0,1090.0,1117,2005,2006,2,10,NridgHt,300000,18
8,2098,3.0,878.0,1030.0,1038,2005,2005,2,8,NridgHt,275500,19
9,2091,2.0,521.0,1606.0,1625,2005,2006,2,8,NridgHt,338500,18
9,2324,3.0,736.0,1175.0,1182,2005,2006,3,11,NridgHt,345000,18
8,2253,2.0,575.0,1209.0,1209,2005,2006,2,8,NridgHt,344133,18
8,2389,3.0,672.0,1054.0,1054,2006,2006,2,10,NridgHt,298236,18
8,2358,3.0,784.0,1524.0,1544,2005,2006,2,10,NridgHt,329900,18
9,1944,3.0,708.0,1896.0,1944,2003,2004,2,8,NridgHt,360000,20
8,1970,3.0,753.0,1085.0,1120,2006,2006,2,8,NridgHt,281000,18
